,ABEV3.SA,ALPA4.SA,AMER3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2025-02-07,10.850000381469727,6.369999885559082,5.96999979019165,7.059999942779541,3.7799999713897705,10.960000038146973,27.780000686645508,10.880000114440918,11.989999771118164,39.29999923706055,4.440000057220459,32.119998931884766,6.650000095367432,16.75,20.639999389648438,13.15999984741211,3.8299999237060547,10.920000076293945,10.970000267028809,5.340000152587891,1.5199999809265137,34.040000915527344,9.729999542236328,6.210000038146973,7.179999828338623,8.9399995803833,1.8300000429153442,20.479999542236328,6.050000190734863,4.829999923706055,35.95000076293945,34.75,38.70000076293945,62.29999923706055,11.649999618530273,40.4900016784668,30.299999237060547,12.640000343322754,11.6899995803833,16.700000762939453,9.350000381469727,1.5199999809265137,2.3299999237060547,18.549999237060547,18.979999542236328,51.970001220703125,9.520000457763672,33.91999816894531,34.560001373291016,3.869999885559082,21.260000228881836,4.019999980926514,12.829999923706055,7.070000171661377,3.3399999141693115,14.84000015258789,5.449999809265137,22.06999969482422,13.239999771118164,12.489999771118164,2.6600000858306885,39.70000076293945,36.58000183105469,5.429999828338623,39.619998931884766,1.7599999904632568,20.1200008392334,18.450000762939453,29.940000534057617,26.40999984741211,96.51000213623047,59.52000045776367,32.97999954223633,15.640000343322754,33.540000915527344,16.09000015258789,5.599999904632568,54.83000183105469,16.479999542236328,50.900001525878906,53.939998626708984,10.5
