,ABEV3.SA,ALPA4.SA,AMER3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2025-02-05,10.819999694824219,6.239999771118164,6.239999771118164,6.840000152587891,3.799999952316284,10.989999771118164,27.829999923706055,11.109999656677246,12.3100004196167,39.27000045776367,4.590000152587891,31.700000762939453,6.800000190734863,16.549999237060547,21.030000686645508,13.470000267028809,3.7100000381469727,11.119999885559082,11.069999694824219,5.25,1.399999976158142,34.29999923706055,9.8100004196167,6.260000228881836,7.510000228881836,8.729999542236328,1.8200000524520874,20.799999237060547,5.78000020980835,5.110000133514404,35.630001068115234,35.91999816894531,39.650001525878906,66.37000274658203,11.859999656677246,40.849998474121094,30.399999618530273,12.5600004196167,11.539999961853027,16.899999618530273,9.470000267028809,1.399999976158142,2.319999933242798,18.969999313354492,18.829999923706055,51.9900016784668,9.5600004196167,34.11000061035156,35.06999969482422,3.869999885559082,21.610000610351562,4.159999847412109,13.020000457763672,6.880000114440918,3.5399999618530273,14.989999771118164,5.489999771118164,22.520000457763672,13.449999809265137,12.979999542236328,2.5799999237060547,40.209999084472656,36.86000061035156,5.539999961853027,40.34000015258789,1.809999942779541,19.75,18.469999313354492,31.59000015258789,27.079999923706055,97.83999633789062,59.689998626708984,33.060001373291016,15.550000190734863,32.18000030517578,16.030000686645508,5.5,54.310001373291016,16.219999313354492,51.869998931884766,54.470001220703125,9.979999542236328
