,ABEV3.SA,ALPA4.SA,AMER3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,LIGT3.SA,LREN3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2025-02-04,10.899999618530273,6.28000020980835,6.380000114440918,6.760000228881836,4.170000076293945,11.069999694824219,27.770000457763672,10.949999809265137,12.029999732971191,38.9900016784668,4.679999828338623,31.6200008392334,6.730000019073486,16.540000915527344,20.790000915527344,13.619999885559082,3.569999933242798,11.210000038146973,11.100000381469727,5.269999980926514,1.3799999952316284,34.709999084472656,9.819999694824219,6.199999809265137,7.679999828338623,9.020000457763672,1.9199999570846558,20.670000076293945,5.800000190734863,5.159999847412109,36.099998474121094,36.11000061035156,39.77000045776367,57.459999084472656,11.8100004196167,40.58000183105469,30.350000381469727,12.829999923706055,11.850000381469727,17.09000015258789,9.600000381469727,1.5499999523162842,2.390000104904175,18.979999542236328,18.84000015258789,52.099998474121094,9.449999809265137,33.599998474121094,34.290000915527344,3.890000104904175,21.709999084472656,4.119999885559082,13.180000305175781,7.239999771118164,3.7200000286102295,14.729999542236328,5.519999980926514,22.6200008392334,13.75,13.079999923706055,2.619999885559082,40.619998931884766,37.130001068115234,5.550000190734863,41.22999954223633,1.8600000143051147,20.06999969482422,18.729999542236328,31.65999984741211,25.5,97.58999633789062,59.91999816894531,33.400001525878906,15.819999694824219,33.470001220703125,16.6299991607666,5.480000019073486,54.02000045776367,16.520000457763672,51.83000183105469,54.060001373291016,10.100000381469727
